amino,atom,cluster,dist,angle,dihed,prob
SER,OG,N1,2.21919157868741,89.394476570015,97.1338084631884,0.172825460295308
SER,OG,N1,1.57524447088227,38.1821306541492,6.4263027593263,0.240124935250489
SER,OG,N1,2.18761012631003,88.2930538748453,96.5549754612645,0.333637386321795
SER,OG,N2,1.6088775900373,39.1659223078097,26.1364194178767,0.105976285697768
SER,OG,N2,2.4237285730772,101.374836375689,103.023868025423,0.349954113890637
SER,OG,N2,1.87273635647102,67.552213241334,59.8891679955534,0.328126140304016
SER,OG,N2,1.77515282860117,59.9488423595533,153.57170284335,0.215943460107575
SER,OG,N3,2.44775849150992,102.68448620031,105.819133998488,0.469067463088953
SER,OG,N3,1.82183458139206,64.1297129667548,55.2475494901236,0.294993552712505
SER,OG,N3,1.8751061849244,65.2960716441444,121.392316747255,0.23593898419854
SER,O,N0,3.2519937994871,153.22535567586,147.330557351802,0.654761749937003
SER,O,N0,2.8814824379463,131.78832659074,3.2730810436645,0.122510513676159
SER,O,N0,3.30264203961293,158.108822783347,-163.637186159458,0.222727736386838
SER,O,N1,3.18579118173682,149.144805282005,116.784012981199,1
SER,O,N2,2.64953233631083,116.149947144913,-154.238326920064,0.116169264439781
SER,O,N2,2.98988407265596,134.836335276372,131.911974178015,0.347474093264249
SER,O,N2,2.69999926348904,118.143261120047,-148.893003439445,0.536356642295971
SER,O,N3,2.7016090757702,118.058894671108,-131.592150291424,1
THR,CB,N0,1.02955555555556,78.0228888888889,85.1044444444444,1
THR,CB,N1,0.84333691563676,64.714652337453,101.342717893606,1
THR,CB,N2,1.16237358667776,89.3653148656133,102.146144243399,0.620212511691034
THR,CB,N2,0.839743936726263,64.0083272252468,94.7887076202917,0.379787488308966
THR,CB,N3,1.16632468316235,88.9886119493059,102.018421846711,1
THR,C,N0,2.23999675164129,145.511808951766,169.360558665926,0.686274509705448
THR,C,N0,2.20376553867832,143.380913888474,-133.52385007657,0.313725490294552
THR,C,N1,2.26183032873809,147.078406150583,146.501193001061,1
THR,C,N2,2.17373843046562,141.391563126161,-164.525600786232,0.640819022457067
THR,C,N2,2.24400322723979,145.693016262501,158.757493258742,0.359180977542933
THR,C,N3,2.20851555555558,142.947167407407,-147.693937777777,1
THR,CG2,N0,1.69166442470975,38.5483628718199,9.74474984459135,0.487659588573582
THR,CG2,N0,2.55246648431391,102.337071310419,95.1379710663724,0.512340411426418
THR,CG2,N1,2.10399066360049,74.0736236919503,33.4879310872183,0.296108173689344
THR,CG2,N1,1.77262316994604,50.3772398306026,167.968510603782,0.214715216453167
THR,CG2,N1,1.66145299704173,37.2981749420784,24.9620312457186,0.489176609857489
THR,CG2,N2,1.85777827486692,58.5136520218615,156.84832229484,0.444294504835
THR,CG2,N2,1.91323729428018,56.3754887888622,41.1831020448367,0.235628395031446
THR,CG2,N2,1.90871091255715,63.1504623067306,46.583293986085,0.320077100133554
THR,CG2,N3,1.88460459436273,61.0959896694264,51.4144845152177,0.358281895193339
THR,CG2,N3,2.11048353715296,71.1774966399886,101.923212838985,0.185784333802604
THR,CG2,N3,1.87784367186634,60.0487471282611,150.851535941169,0.455933771004056
THR,HG1,N1,2.09824431838208,50.3116105566176,12.3015638861461,0.519128354219756
THR,HG1,N1,2.7093850038642,71.689946735867,97.9430357669438,0.264085094701047
THR,HG1,N1,2.50626698022191,97.6845833158244,91.8193466988851,0.216786551079197
THR,HG1,N2,2.4282542246509,73.7928441038758,55.1069095569784,0.18425941468701
THR,HG1,N2,1.89116431390246,57.0557623437882,10.111882245492,0.169508290083156
THR,HG1,N2,2.79308360362924,77.4205894683885,90.297618853624,0.170519981685856
THR,HG1,N2,2.26994863543107,84.7021352334465,50.5026733859626,0.140991306439584
THR,HG1,N2,2.2540778846864,30.0891218986894,28.443260858644,0.133670031078218
THR,HG1,N2,2.75524808300997,111.261802015786,97.1323472941344,0.201050976026177
THR,HG1,N3,1.89831594207112,48.8579315118404,50.641081236488,0.206050809466727
THR,HG1,N3,2.79336933193621,101.888722536666,95.4514885377985,0.34250576900961
THR,HG1,N3,2.26126403152274,85.0507214702296,48.2944848429379,0.312550681470402
THR,HG1,N3,2.55460174821823,61.3575238286315,72.289213526508,0.138892740053261
THR,H,N1,2.70510715660616,135.222642590135,35.5514452836149,0.108695652174165
THR,H,N1,2.34883131477839,124.312191746022,35.6101408039757,0.135734505072922
THR,H,N1,2.54146401342325,134.891999808954,41.9637261493693,0.435656147339814
THR,H,N1,2.6885412146937,144.207134268589,39.4811213072166,0.319913695413099
THR,H,N2,2.67492326974657,133.878882275918,37.8337800933027,0.161201291207675
THR,H,N2,2.27923420444357,120.335797910662,26.9158719618395,0.174093322595124
THR,H,N2,2.47692960821119,131.319968004352,39.8047006602407,0.130768337874365
THR,H,N2,2.58444526014732,137.110747659961,43.8107878547476,0.417051212838843
THR,H,N2,2.75264722555513,148.489809107215,51.5477654377657,0.116885835483994
THR,H,N3,2.68907039935555,136.273226803504,39.603885836263,0.327739673803066
THR,H,N3,2.5527037297156,135.010326782005,40.7491737518878,0.672260326196934
THR,N,N0,2.12022841046539,142.527938165945,7.51792750156271,0.819564574285819
THR,N,N0,1.93652515906364,132.524800718091,8.69244943851122,0.180435425714181
THR,N,N1,2.096577942736,141.283109225876,14.5694962884411,1
THR,N,N2,2.19318692206073,147.263573976222,16.8349491413474,1
THR,N,N3,2.23308444444444,149.406302222222,17.9065837037037,1
THR,OG1,N0,1.71300371686626,52.8003005739799,11.9493137410593,0.195731981510471
THR,OG1,N0,2.14425213643124,84.5550260802976,108.281441937741,0.473108514332101
THR,OG1,N0,1.72270564733776,53.1587605958195,148.855603800714,0.331159504157428
THR,OG1,N1,2.19523396023963,88.6201242064879,96.9001422157224,0.507816217957889
THR,OG1,N1,1.61132816743169,44.2828602003502,9.20648450535738,0.213013621384031
THR,OG1,N1,1.70539630905586,52.3741903552134,87.4242817750528,0.279170160658079
THR,OG1,N2,1.74179922376108,55.3166351212319,82.9939988165358,0.147669876797179
THR,OG1,N2,2.37691102240603,98.8503072925925,98.9955138816089,0.412234294070388
THR,OG1,N2,1.88064003995105,68.9158914520916,61.8798815425282,0.274885822884986
THR,OG1,N2,1.58209182024461,40.8036111910907,9.58552927545072,0.165210006247448
THR,OG1,N3,1.88124941669096,68.946768808355,60.8901173814839,0.454141846650632
THR,OG1,N3,2.45076938516816,102.913419909019,102.81938330726,0.387448938833516
THR,OG1,N3,1.81001057849616,60.5065988490312,97.290948025914,0.158409214515851
THR,O,N0,3.26705008994364,154.180391575265,150.377127245389,0.693877535309198
THR,O,N0,3.1700448670534,148.728521461061,-103.601847751047,0.306122464690802
THR,O,N1,3.17220835999148,147.975667519728,120.246744508424,1
THR,O,N2,2.98495867442574,134.987858004108,130.489340155234,0.356171652185448
THR,O,N2,2.74753179249263,120.547257468174,-143.474264947745,0.379727138053609
THR,O,N2,2.59997019652301,113.146594131935,-158.434778043382,0.264101209760946
THR,O,N3,2.7269644457723,118.960982969824,-137.028984164924,1
VAL,CB,N1,0.772519314448092,57.6716774709174,97.8172613444635,1
VAL,CB,N2,0.805297602660183,60.563063785707,94.8697407769725,0.506397954020179
VAL,CB,N2,1.18870183078157,90.5530310630137,105.064238448176,0.493602045979821
VAL,CB,N3,1.17577880184335,89.5951359447004,103.810753456221,1
VAL,C,N1,2.2373916442282,145.493115608442,154.539422392078,1
VAL,C,N2,2.24221825549997,145.600355736448,156.592249476338,0.451286634990827
VAL,C,N2,2.19210307151596,142.425609081551,-162.476640096417,0.548713365009173
VAL,C,N3,2.21270373705542,143.608869878433,-154.120893741558,1
VAL,CG1,N1,1.66187320034824,37.9385452958171,-27.7252344037321,0.376097977503752
VAL,CG1,N1,1.78943426730367,52.4894514731128,168.099807103252,0.458315348428864
VAL,CG1,N1,2.16217765268179,79.6308189654818,92.8908060046181,0.165586674067384
VAL,CG1,N2,1.87845279778824,60.1668742894983,158.742241708992,0.717231556438671
VAL,CG1,N2,1.96663849605683,63.4485862832056,42.8044458998332,0.28276844356133
VAL,CG1,N3,1.94140012879888,65.1212807140509,151.552882352114,0.698482795330324
VAL,CG1,N3,2.52452246985383,100.79665251742,110.808970713503,0.108037542135621
VAL,CG1,N3,1.8549979333238,57.4461613115545,74.4950795731903,0.193479662534055
VAL,CG2,N1,2.2241651926227,84.1114643591925,93.2661834427444,0.283454406013959
VAL,CG2,N1,1.69107850724043,42.6822467600214,5.97228068726986,0.471625241224355
VAL,CG2,N1,1.74013706152378,45.7061552658923,52.3180813648494,0.244920352761684
VAL,CG2,N2,1.8995508969498,63.0915133260139,59.9188331259937,0.380836143184285
VAL,CG2,N2,1.67848325323894,41.082417832263,5.88526852708296,0.356222648504228
VAL,CG2,N2,2.10275896598,72.8742241241885,95.2900203439812,0.262941208311489
VAL,CG2,N3,2.51897993924474,100.627556130096,104.668868233054,0.14100876311666
VAL,CG2,N3,1.77126946385759,49.1176449775377,112.217916448264,0.162994528563515
VAL,CG2,N3,1.90236506527278,63.2136424906868,59.2956113915552,0.695996708319824
VAL,H,N1,2.67553434169885,133.947519933792,40.903893525191,0.168514251377642
VAL,H,N1,2.6600303976945,142.168782151331,40.9153335796435,0.221750062164616
VAL,H,N1,2.42660097056785,128.320865402508,38.6165117714872,0.135458535241971
VAL,H,N1,2.56798702482706,136.502651890267,42.6635567718441,0.474277151215771
VAL,H,N2,2.66953210993702,133.066427545366,38.5192423106274,0.16427022362477
VAL,H,N2,2.35798137558009,124.675185815051,31.5936678371365,0.277870932658773
VAL,H,N2,2.74524828976911,148.022743179575,50.5750948738346,0.115741935867861
VAL,H,N2,2.57159903033503,136.362321054219,43.2114932954585,0.442116907848596
VAL,H,N3,2.71042050361331,134.540307160747,36.7417094528428,0.228260869899387
VAL,H,N3,2.55887811265516,135.376170301368,41.3936532174844,0.771739130100613
VAL,N,N1,2.11230538077731,142.362544961798,11.4662371422152,0.123292198909692
VAL,N,N1,2.10755462937166,141.884557534047,15.9972906578626,0.876707801090304
VAL,N,N2,2.17923554593792,146.310078091923,16.8660389518748,1
VAL,N,N3,2.22863124718597,149.346393516434,18.2953466906799,1
VAL,O,N1,3.22346093555316,153.591702586596,102.740214963315,0.101216483899742
VAL,O,N1,3.08622012937926,140.962634103252,127.447989281094,0.898783516100256
VAL,O,N2,2.99330059596365,134.938306191726,127.230318681744,0.450106458481192
VAL,O,N2,2.73314155661615,119.808446747589,-145.255278224453,0.549893541518808
VAL,O,N3,2.75031385035251,120.493284057312,-139.607268592222,1
